timestamp_utc,x_km,y_km,rssi_dbm,sir_dB,sir_passes_18dB,cluster_K,sectors
2026-04-23T22:57:25.249Z,18.04,25.05,-96.61,20.28,1,7,3
2026-04-23T22:57:25.249Z,19.04,25.05,-94.58,20.28,1,7,3
2026-04-23T22:57:25.249Z,20.04,25.05,-93.81,20.28,1,7,3
2026-04-23T22:57:25.249Z,21.04,25.05,-94.71,20.28,1,7,3
2026-04-23T22:57:25.249Z,22.04,25.05,-93.84,20.28,1,7,3
2026-04-23T22:57:25.249Z,23.05,25.05,-87.51,20.28,1,7,3
2026-04-23T22:57:25.249Z,24.05,25.05,-76.53,20.28,1,7,3
2026-04-23T22:57:25.249Z,25.05,25.05,-36.76,20.28,1,7,3
2026-04-23T22:57:25.249Z,26.05,25.05,-78.05,20.28,1,7,3
2026-04-23T22:57:25.249Z,27.05,25.05,-88.28,20.28,1,7,3
2026-04-23T22:57:25.249Z,28.06,25.05,-94.35,20.28,1,7,3
2026-04-23T22:57:25.249Z,29.06,25.05,-98.69,20.28,1,7,3
2026-04-23T22:57:25.249Z,30.06,25.05,-102.06,20.28,1,7,3
2026-04-23T22:57:25.249Z,31.06,25.05,-104.83,20.28,1,7,3
2026-04-23T22:57:25.249Z,32.06,25.05,-107.17,20.28,1,7,3
2026-04-23T22:57:25.249Z,33.07,25.05,-109.2,20.28,1,7,3
2026-04-23T22:57:25.249Z,34.07,25.05,-110.99,20.28,1,7,3
2026-04-23T22:57:25.249Z,35.07,25.05,-112.59,20.28,1,7,3
2026-04-23T22:57:25.249Z,36.07,25.05,-114.04,20.28,1,7,3
2026-04-23T22:57:25.249Z,37.07,25.05,-115.37,20.28,1,7,3
2026-04-23T22:57:25.249Z,38.08,25.05,-116.59,20.28,1,7,3
2026-04-23T22:57:25.249Z,39.08,25.05,-117.72,20.28,1,7,3
2026-04-23T22:57:25.249Z,40.08,25.05,-118.76,20.28,1,7,3
2026-04-23T22:57:25.249Z,41.08,25.05,-118.66,20.28,1,7,3
2026-04-23T22:57:25.249Z,42.08,25.05,-118.64,20.28,1,7,3
2026-04-23T22:57:25.249Z,43.09,25.05,-118.68,20.28,1,7,3
2026-04-23T22:57:25.249Z,44.09,25.05,-118.78,20.28,1,7,3
2026-04-23T22:57:25.249Z,45.09,25.05,-118.95,20.28,1,7,3
2026-04-23T22:57:25.249Z,46.09,25.05,-119.19,20.28,1,7,3
2026-04-23T22:57:25.249Z,47.09,25.05,-119.48,20.28,1,7,3
2026-04-23T22:57:25.249Z,48.1,25.05,-119.81,20.28,1,7,3
2026-04-23T22:57:25.249Z,49.1,25.05,-120.19,20.28,1,7,3
2026-04-23T22:57:25.249Z,0.0,26.05,-119.75,20.28,1,7,3
2026-04-23T22:57:25.249Z,1.0,26.05,-119.29,20.28,1,7,3
2026-04-23T22:57:25.249Z,2.0,26.05,-118.87,20.28,1,7,3
2026-04-23T22:57:25.249Z,3.01,26.05,-118.5,20.28,1,7,3
2026-04-23T22:57:25.249Z,4.01,26.05,-118.18,20.28,1,7,3
2026-04-23T22:57:25.249Z,5.01,26.05,-117.92,20.28,1,7,3
2026-04-23T22:57:25.249Z,6.01,26.05,-117.73,20.28,1,7,3
2026-04-23T22:57:25.249Z,7.01,26.05,-116.65,20.28,1,7,3
2026-04-23T22:57:25.249Z,8.02,26.05,-115.45,20.28,1,7,3
